<article id="GID_1941_96" name="J.H. Scholte" birth-date="1874" birth-place="NA" death-date="1959" death-place="NA">
<sentence id="1">
Simplicius_simplicissimus_De_Dertigjarige_Oorlog	Simplicius_simplicissimus_De_Dertigjarige_Oorlog	SPEC(deeleigen)_SPEC(deeleigen)_SPEC(deeleigen)_SPEC(deeleigen)_SPEC(deeleigen)	1.0
als	als	VZ(init)	0.96
leidraad	leidraad	N(soort,ev,basis,zijd,stan)	0.998069
tot	tot	VZ(init)	0.998379
de	de	LID(bep,stan,rest)	0.999805
eeuwige	eeuwig	ADJ(prenom,basis,met-e,stan)	0.999763
zaligheid	zaligheid	N(soort,ev,basis,zijd,stan)	0.837278
je	je	VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr)	0.989691
leven	leven	N(soort,ev,basis,onz,stan)	0.932203
kunt	kunnen	WW(pv,tgw,met-t)	0.998188
inrichten	inrichten	WW(inf,vrij,zonder)	0.866667
,	,	LET()	1.0
opdat	opdat	VG(onder)	0.997567
je	je	VNW(pers,pron,nomin,red,2v,ev)	1.0
eens	eens	BW()	0.972222
zult	zullen	WW(pv,tgw,met-t)	0.96875
worden	worden	WW(pv,tgw,mv)	0.873418
waardig	waardig	ADJ(vrij,basis,zonder)	0.980607
gekeurd	keuren	WW(vd,vrij,zonder)	0.992424
,	,	LET()	1.0
in	in	VZ(init)	0.999213
het	het	LID(bep,stan,evon)	0.702075
hiernamaals	hiernamaals	N(soort,ev,basis,onz,stan)	0.777778
het	het	LID(bep,stan,evon)	0.997424
aangezicht	aangezicht	N(soort,ev,basis,onz,stan)	0.996324
Gods	Gods	SPEC(deeleigen)	1.0
in	in	VZ(init)	0.995595
eeuwigheid	eeuwigheid	N(soort,ev,basis,zijd,stan)	0.999117
te	te	VZ(init)	0.999466
aanschouwen	aanschouwen	WW(inf,vrij,zonder)	0.999362
.	.	LET()	1.0
</sentence>
<sentence id="93">
Deze	deze	VNW(aanw,det,stan,prenom,met-e,rest)	0.80678
woorden	woord	N(soort,mv,basis)	0.999186
brachten	brengen	WW(pv,verl,mv)	0.998744
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.99134
ogen	oog	N(soort,mv,basis)	0.998113
tot	tot	VZ(init)	0.998379
overstroming	overstroming	N(soort,ev,basis,zijd,stan)	0.999633
,	,	LET()	1.0
zoals	zoals	VG(onder)	0.999101
de	de	LID(bep,stan,rest)	0.999852
vijanden	vijand	N(soort,mv,basis)	0.99802
kort	kort	ADJ(vrij,basis,zonder)	0.90566
te	te	VZ(init)	0.75
voren	voren	BW()	0.974359
met	met	VZ(init)	0.99982
de	de	LID(bep,stan,rest)	0.999643
stad	stad	N(soort,ev,basis,zijd,stan)	0.999576
Villingen	villing	N(soort,mv,basis)	0.666667
hadden	hebben	WW(pv,verl,mv)	0.999066
gedaan	doen	WW(vd,vrij,zonder)	0.994779
.	.	LET()	1.0
</sentence>
<sentence id="94">
Ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999796
kon	kunnen	WW(pv,verl,ev)	0.997143
ze	ze	VNW(pers,pron,stan,red,3,ev,fem)	0.863636
niet	niet	BW()	0.999918
verdragen	verdragen	WW(inf,vrij,zonder)	1.0
en	en	VG(neven)	0.999801
zei	zeggen	WW(pv,verl,ev)	0.998967
:	:	LET()	1.0
Lieve	lief	ADJ(prenom,basis,met-e,stan)	0.991228
vader	vader	N(soort,ev,basis,zijd,stan)	0.997481
,	,	LET()	1.0
wilt	willen	WW(pv,tgw,met-t)	0.998984
gij	gij	VNW(pers,pron,nomin,vol,2,getal)	0.996038
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
dan	dan	BW()	0.763992
in	in	VZ(init)	0.9982
dit	dit	VNW(aanw,det,stan,prenom,zonder,evon)	0.992754
woeste	woest	ADJ(prenom,basis,met-e,stan)	0.990169
bos	bos	N(soort,ev,basis,onz,stan)	0.882105
alleen	alleen	BW()	0.998732
laten	laten	WW(inf,vrij,zonder)	0.938776
,	,	LET()	1.0
moet	moeten	WW(pv,tgw,ev)	0.999794
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
dan	dan	BW()	0.5
....	....	LET()	0.995005
</sentence>
<sentence id="95">
Meer	veel	VNW(onbep,grad,stan,vrij,zonder,comp)	0.75
kon	kunnen	WW(pv,verl,ev)	0.997143
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999844
niet	niet	BW()	0.999918
uitbrengen	uitbrengen	WW(inf,vrij,zonder)	0.714286
,	,	LET()	1.0
want	want	VG(neven)	0.998782
het	het	LID(bep,stan,evon)	0.999312
verdriet	verdriet	N(soort,ev,basis,onz,stan)	0.999008
van	van	VZ(init)	0.95931
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.99134
hart	hart	N(soort,ev,basis,onz,stan)	0.998276
werd	worden	WW(pv,verl,ev)	0.999799
uit	uit	VZ(init)	0.994118
overgrote	overgroot	ADJ(prenom,basis,met-e,stan)	0.99951
liefde	liefde	N(soort,ev,basis,zijd,stan)	0.999633
,	,	LET()	1.0
die	die	VNW(betr,pron,stan,vol,persoon,getal)	0.939856
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.99134
dierbaren	dierbaren	ADJ(dial)	0.62069
pleegvader	pleegvader	N(soort,ev,basis,zijd,stan)	0.997691
toedroeg	toedragen	WW(pv,verl,ev)	0.666667
,	,	LET()	1.0
zo	zo	BW()	0.998696
heftig	heftig	ADJ(vrij,basis,zonder)	0.998464
,	,	LET()	1.0
dat	dat	VG(onder)	0.943182
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
als	als	VZ(init)	0.8125
dood	dood	N(soort,ev,basis,zijd,stan)	0.517241
aan	aan	VZ(init)	0.975771
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.656047
voeten	voet	N(soort,mv,basis)	0.999471
neerviel	neervallen	WW(pv,verl,ev)	0.997744
.	.	LET()	1.0
</sentence>
<sentence id="96">
Hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999431
evenwel	evenwel	BW()	0.998856
richtte	richten	WW(pv,verl,ev)	0.997655
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
weer	weer	BW()	0.99297
op	op	VZ(fin)	0.888889
en	en	VG(neven)	0.999801
troostte	troosten	WW(pv,verl,ev)	0.997655
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.998069
,	,	LET()	1.0
zo	zo	BW()	0.999815
goed	goed	ADJ(vrij,basis,zonder)	0.947368
het	het	VNW(pers,pron,stan,red,3,ev,onz)	0.988636
ging	gaan	WW(pv,verl,ev)	0.999846
en	en	VG(neven)	0.999801
deed	doen	WW(pv,verl,ev)	0.997143
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
door	door	VZ(init)	0.856675
enige	enig	VNW(onbep,det,stan,prenom,met-e,rest)	0.691213
vragen	vragen	WW(inf,vrij,zonder)	0.54303
inzien	inzien	WW(inf,vrij,zonder)	0.981481
,	,	LET()	1.0
dat	dat	VG(onder)	0.943182
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
ongelijk	ongelijk	ADJ(vrij,basis,zonder)	0.705882
had	hebben	WW(pv,verl,ev)	0.999771
en	en	VG(neven)	0.999801
gaf	geven	WW(pv,verl,ev)	0.997655
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
raad	raad	N(soort,ev,basis,zijd,stan)	0.946927
voor	voor	VZ(init)	0.899456
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.99134
toekomstig	toekomstig	ADJ(prenom,basis,zonder)	0.982473
leven	leven	N(soort,ev,basis,onz,stan)	0.68
.	.	LET()	1.0
</sentence>
<sentence id="97">
Daarna	daarna	BW()	0.999582
begon	beginnen	WW(pv,verl,ev)	0.997912
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
met	met	VZ(init)	0.99948
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.998898
houweel	houweel	N(soort,ev,basis,zijd,stan)	0.99854
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.995238
eigen	eigen	ADJ(prenom,basis,zonder)	0.935281
graf	graf	N(soort,ev,basis,onz,stan)	0.999457
te	te	VZ(init)	0.907459
delven	delven	WW(inf,vrij,zonder)	0.99005
en	en	VG(neven)	0.999194
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
hielp	helpen	WW(pv,verl,ev)	0.997655
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.928571
naar	naar	VZ(init)	0.993355
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.656047
aanwijzingen	aanwijzing	N(soort,mv,basis)	0.998847
,	,	LET()	1.0
zo	zo	BW()	0.999815
goed	goed	ADJ(vrij,basis,zonder)	0.933042
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
kon	kunnen	WW(pv,verl,ev)	0.997143
.	.	LET()	1.0
</sentence>
<sentence id="98">
Eigenlijk	eigenlijk	ADJ(vrij,basis,zonder)	0.988761
had	hebben	WW(pv,verl,ev)	0.999596
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999844
nog	nog	BW()	0.99993
niet	niet	BW()	0.999918
goed	goed	ADJ(vrij,basis,zonder)	0.996614
begrepen	begrijpen	WW(vd,vrij,zonder)	0.993631
,	,	LET()	1.0
waarom	waarom	BW()	0.998715
het	het	VNW(pers,pron,stan,red,3,ev,onz)	0.988636
ging	gaan	WW(pv,verl,ev)	0.999846
,	,	LET()	1.0
tot	tot	VZ(init)	0.998379
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
ten_slotte	te_slot	VZ(versm)_N(soort,ev,basis,dat)	0.993507
zei	zeggen	WW(pv,verl,ev)	0.998967
:	:	LET()	1.0
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.99134
lieve	lief	ADJ(prenom,basis,met-e,stan)	0.989583
jongen	jong	N(soort,ev,basis,zijd,stan)	0.974729
,	,	LET()	1.0
als	als	VG(onder)	0.918605
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.994505
ziel	ziel	N(soort,ev,basis,zijd,stan)	0.981567
haar	haar	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.995369
verblijfplaats	verblijfplaats	N(soort,ev,basis,zijd,stan)	0.998828
heeft	hebben	WW(pv,tgw,met-t)	0.999599
bereikt	bereiken	WW(vd,vrij,zonder)	0.860335
,	,	LET()	1.0
bewijs	bewijs	N(soort,ev,basis,onz,stan)	0.997738
dan	dan	VG(onder)	1.0
aan	aan	VZ(init)	0.996109
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.99134
stoffelijk	stoffelijk	ADJ(prenom,basis,zonder)	0.999368
omhulsel	omhulsel	N(soort,ev,basis,onz,stan)	0.993659
de	de	LID(bep,stan,rest)	0.981886
laatste	laat	ADJ(prenom,sup,met-e,stan)	0.868344
eer	eer	N(soort,ev,basis,zijd,stan)	0.638298
,	,	LET()	1.0
vul	vullen	WW(pv,tgw,ev)	0.992966
het	het	LID(bep,stan,evon)	0.984951
graf	graf	N(soort,ev,basis,onz,stan)	0.997977
met	met	VZ(init)	0.99982
de	de	LID(bep,stan,rest)	0.999964
aarde	aarde	N(soort,ev,basis,zijd,stan)	0.999633
,	,	LET()	1.0
die	die	VNW(betr,pron,stan,vol,persoon,getal)	0.978395
wij	wij	VNW(pers,pron,nomin,vol,1,mv)	0.992126
er	er	VNW(aanw,adv-pron,stan,red,3,getal)	0.983051
uit	uit	VZ(fin)	0.854167
gewerkt	werken	WW(vd,vrij,zonder)	0.999278
hebben	hebben	WW(pv,tgw,mv)	1.0
;	;	LET()	1.0
daarop	daarop	BW()	0.998856
nam	nemen	WW(pv,verl,ev)	0.997912
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
in	in	VZ(init)	0.97035
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.656047
armen	arm	N(soort,mv,basis)	0.998847
,	,	LET()	1.0
kuste	kussen	WW(pv,verl,ev)	0.997655
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
en	en	VG(neven)	0.999194
drukte	drukken	WW(pv,verl,ev)	1.0
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.984615
met	met	VZ(init)	0.99948
meer	veel	VNW(onbep,grad,stan,prenom,zonder,agr,comp)	0.875
kracht	kracht	N(soort,ev,basis,zijd,stan)	0.999172
aan	aan	VZ(init)	0.975771
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.974567
hart	hart	N(soort,ev,basis,onz,stan)	0.999486
,	,	LET()	1.0
dan	dan	VG(onder)	0.651106
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
dacht	denken	WW(pv,verl,ev)	0.997143
,	,	LET()	1.0
dat	dat	VG(onder)	0.857143
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.99952
bezat	bezitten	WW(pv,verl,ev)	0.997422
;	;	LET()	1.0
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
klemde	klemmen	WW(pv,verl,ev)	0.997655
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
aan	aan	VZ(init)	0.745129
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.9375
vast	vast	ADJ(vrij,basis,zonder)	0.94
om	om	VZ(init)	0.995455
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.992108
bij	bij	VZ(init)	0.858769
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
te	te	VZ(init)	0.999976
houden	houden	WW(inf,vrij,zonder)	0.938694
.	.	LET()	1.0
</sentence>
<sentence id="99">
Maar	maar	VG(neven)	0.994319
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.99952
zei	zeggen	WW(pv,verl,ev)	0.998967
:	:	LET()	1.0
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.999465
zoon	zoon	N(soort,ev,basis,zijd,stan)	0.994737
laat	laten	WW(pv,tgw,ev)	0.643287
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.998147
nu	nu	BW()	0.995889
los	los	ADJ(vrij,basis,zonder)	0.998464
,	,	LET()	1.0
opdat	opdat	VG(onder)	0.997399
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999416
kan	kunnen	WW(pv,tgw,ev)	0.999096
zien	zien	WW(inf,vrij,zonder)	0.914894
,	,	LET()	1.0
of	of	VG(neven)	0.5
het	het	LID(bep,stan,evon)	0.999312
graf	graf	N(soort,ev,basis,onz,stan)	0.9965
lang	lang	ADJ(vrij,basis,zonder)	0.995354
genoeg	genoeg	BW()	0.999172
is	zijn	WW(pv,tgw,ev)	0.999662
.	.	LET()	1.0
</sentence>
<sentence id="100">
Hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999431
ontdeed	ontdoen	WW(pv,verl,ev)	0.997655
zich	zich	VNW(refl,pron,obl,red,3,getal)	0.99974
van	van	VZ(init)	0.97399
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.998898
mantel	mantel	N(soort,ev,basis,zijd,stan)	0.998248
en	en	VG(neven)	0.999801
ging	gaan	WW(pv,verl,ev)	0.999846
in	in	VZ(init)	0.999213
het	het	LID(bep,stan,evon)	0.999789
graf	graf	N(soort,ev,basis,onz,stan)	0.997273
liggen	liggen	WW(inf,vrij,zonder)	0.928571
als	als	VG(onder)	0.862069
iemand	iemand	VNW(onbep,pron,stan,vol,3p,ev)	0.999233
,	,	LET()	1.0
die	die	VNW(betr,pron,stan,vol,persoon,getal)	0.922837
de	de	LID(bep,stan,rest)	0.981886
slaap	slaap	N(soort,ev,basis,zijd,stan)	0.948052
zoekt	zoeken	WW(pv,tgw,met-t)	0.998774
,	,	LET()	1.0
zeggende	zeggen	WW(od,vrij,zonder)	0.833333
:	:	LET()	1.0
o	o	TSW()	1.0
,	,	LET()	1.0
grote	groot	ADJ(prenom,basis,met-e,stan)	0.990145
God	God	SPEC(deeleigen)	1.0
,	,	LET()	1.0
neem	nemen	WW(pv,tgw,ev)	0.998099
de	de	LID(bep,stan,rest)	0.999378
ziel	ziel	N(soort,ev,basis,zijd,stan)	0.999633
,	,	LET()	1.0
die	die	VNW(betr,pron,stan,vol,persoon,getal)	1.0
Gij	gij	VNW(pers,pron,nomin,vol,2,getal)	1.0
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.99809
geschonken	schenken	WW(vd,vrij,zonder)	0.997743
hebt	hebben	WW(pv,tgw,met-t)	0.998615
,	,	LET()	1.0
wederom	wederom	BW()	0.995556
tot	tot	VZ(init)	0.998379
U	u	VNW(pers,pron,nomin,vol,2b,getal)	0.714286
;	;	LET()	1.0
Heer	heer	N(soort,ev,basis,zijd,stan)	0.759259
,	,	LET()	1.0
in	in	VZ(init)	0.931125
Uw	uw	VNW(bez,det,stan,vol,2,getal,prenom,zonder,agr)	0.993671
handen	hand	N(soort,mv,basis)	0.998436
beveel	bevelen	WW(pv,tgw,ev)	0.992966
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.999465
geest	geest	N(soort,ev,basis,zijd,stan)	0.998077
.	.	LET()	1.0
</sentence>
<sentence id="101">
Toen	toen	BW()	0.664247
sloot	sluiten	WW(pv,verl,ev)	0.68916
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
zachtkens	zachtkens	SPEC(deeleigen)	1.0
lippen	lip	N(soort,mv,basis)	0.945455
en	en	VG(neven)	0.999194
ogen	oog	N(soort,mv,basis)	0.996082
.	.	LET()	1.0
</sentence>
<sentence id="102">
Ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999796
stond	staan	WW(pv,verl,ev)	0.998529
er	er	VNW(aanw,adv-pron,stan,red,3,getal)	0.964286
bij	bij	VZ(fin)	0.811321
,	,	LET()	1.0
zonder	zonder	VZ(init)	0.992717
het	het	LID(bep,stan,evon)	1.0
te	te	VZ(init)	0.999928
begrijpen	begrijpen	WW(inf,vrij,zonder)	0.999652
.	.	LET()	1.0
</sentence>
<sentence id="103">
Wel	wel	BW()	0.997701
kende	kennen	WW(pv,verl,ev)	0.998532
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
zulke	zulk	VNW(aanw,det,stan,prenom,met-e,rest)	0.997963
toestanden	toestand	N(soort,mv,basis)	0.99944
van	van	VZ(init)	0.998881
extase	extase	N(soort,ev,basis,zijd,stan)	0.999176
en	en	VG(neven)	0.999615
overgave	overgave	N(soort,ev,basis,zijd,stan)	0.999172
aan	aan	VZ(init)	0.983902
God	God	SPEC(deeleigen)	1.0
,	,	LET()	1.0
daarom	daarom	BW()	0.998044
kwam	komen	WW(pv,verl,ev)	0.999622
het	het	VNW(pers,pron,stan,red,3,ev,onz)	0.981928
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.997131
niet	niet	BW()	0.999918
tot	tot	VZ(init)	0.998273
bewustzijn	bewustzijn	N(soort,ev,basis,onz,stan)	0.999486
,	,	LET()	1.0
dat	dat	VNW(betr,pron,stan,vol,3,ev)	0.902174
de	de	LID(bep,stan,rest)	0.999665
ziel	ziel	N(soort,ev,basis,zijd,stan)	0.995045
het	het	LID(bep,stan,evon)	0.997424
lichaam	lichaam	N(soort,ev,basis,onz,stan)	0.996175
reeds	reeds	BW()	0.997264
verlaten	verlaten	WW(vd,vrij,zonder)	0.857143
had	hebben	WW(pv,verl,ev)	0.999771
.	.	LET()	1.0
</sentence>
<sentence id="104">
Lang	lang	ADJ(vrij,basis,zonder)	0.964912
lag	liggen	WW(pv,verl,ev)	0.999007
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
naast	naast	VZ(init)	0.91714
het	het	LID(bep,stan,evon)	0.999914
graf	graf	N(soort,ev,basis,onz,stan)	0.996804
biddend	bidden	WW(od,vrij,zonder)	0.996736
op	op	VZ(init)	0.830347
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.99134
knieën	knie	N(soort,mv,basis)	0.996082
.	.	LET()	1.0
</sentence>
<sentence id="105">
Toen	toen	VG(onder)	0.9375
mijn	mijn	VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr)	0.99134
lieve	lief	ADJ(prenom,basis,met-e,stan)	0.999763
kluizenaar	kluizenaar	N(soort,ev,basis,zijd,stan)	0.995305
nog	nog	BW()	0.99993
steeds	steeds	BW()	0.998251
geen	geen	VNW(onbep,det,stan,prenom,zonder,agr)	0.999753
aanstalten	aanstalte	N(soort,mv,basis)	0.999471
maakte	maken	WW(pv,verl,ev)	0.997868
,	,	LET()	1.0
zich	zich	VNW(refl,pron,obl,red,3,getal)	0.99974
weer	weer	BW()	0.99297
op	op	VZ(fin)	0.96875
te	te	VZ(init)	0.999928
richten	richten	WW(inf,vrij,zonder)	0.856013
,	,	LET()	1.0
begaf	begeven	WW(pv,verl,ev)	0.999007
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
mij	mij	VNW(pr,pron,obl,vol,1,ev)	0.998147
eveneens	eveneens	BW()	0.997561
in	in	VZ(init)	0.99763
het	het	LID(bep,stan,evon)	0.999789
graf	graf	N(soort,ev,basis,onz,stan)	0.999486
,	,	LET()	1.0
begon	beginnen	WW(pv,verl,ev)	0.997655
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.978203
te	te	VZ(init)	0.999928
schudden	schudden	WW(inf,vrij,zonder)	0.856013
,	,	LET()	1.0
te	te	VZ(init)	0.907459
kussen	kussen	WW(inf,vrij,zonder)	0.483871
,	,	LET()	1.0
te	te	VZ(init)	0.999928
strelen	strelen	WW(inf,vrij,zonder)	0.856013
,	,	LET()	1.0
maar	maar	VG(neven)	0.956597
daar	daar	VNW(aanw,adv-pron,obl,vol,3o,getal)	0.999373
was	zijn	WW(pv,verl,ev)	0.99656
geen	geen	VNW(onbep,det,stan,prenom,zonder,agr)	0.999753
leven	leven	N(soort,ev,basis,onz,stan)	0.909091
meer	veel	VNW(onbep,grad,stan,vrij,zonder,comp)	0.980585
:	:	LET()	1.0
de	de	LID(bep,stan,rest)	0.999805
harde	hard	ADJ(prenom,basis,met-e,stan)	0.990169
dood	dood	N(soort,ev,basis,zijd,stan)	0.9375
had	hebben	WW(pv,verl,ev)	0.999771
Simplicius	Simplicius	SPEC(deeleigen)	1.0
van	van	VZ(init)	0.97399
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.998898
huisgenoot	huisgenoot	N(soort,ev,basis,zijd,stan)	0.998248
en	en	VG(neven)	0.999194
besten	goed	ADJ(prenom,sup,met-e,stan)	0.5
kameraad	kameraad	N(soort,ev,basis,zijd,stan)	0.999103
beroofd	beroven	WW(vd,vrij,zonder)	0.998549
.	.	LET()	1.0
</sentence>
<sentence id="106">
Ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999688
plengde	plengen	WW(pv,verl,ev)	0.666667
tranen	traan	N(soort,mv,basis)	0.995266
op	op	VZ(init)	0.916667
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	1.0
lijk	lijk	N(soort,ev,basis,onz,stan)	0.62069
,	,	LET()	1.0
als	als	VG(onder)	0.796296
had	hebben	WW(pv,verl,ev)	0.999596
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
het	het	VNW(pers,pron,stan,red,3,ev,onz)	0.98
daarmee	daarmee	BW()	0.990476
willen	willen	WW(pv,tgw,mv)	0.600982
balsemen	balsemen	WW(inf,vrij,zonder)	1.0
.	.	LET()	1.0
</sentence>
<sentence id="107">
Nadat	nadat	VG(onder)	0.998089
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
uren	uur	N(soort,mv,basis)	0.998076
lang	lang	ADJ(vrij,basis,zonder)	0.95306
schreiend	schreien	WW(od,vrij,zonder)	0.996736
bij	bij	VZ(init)	0.858769
het	het	LID(bep,stan,evon)	0.999914
graf	graf	N(soort,ev,basis,onz,stan)	0.998276
had	hebben	WW(pv,verl,ev)	0.999771
op_en_neer	op_en_neer	VZ(fin)_VG(neven)_BW()	0.982831
gelopen	lopen	WW(vd,vrij,zonder)	0.990566
,	,	LET()	1.0
begon	beginnen	WW(pv,verl,ev)	0.999007
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
eindelijk	eindelijk	ADJ(vrij,basis,zonder)	0.998464
,	,	LET()	1.0
met	met	VZ(init)	0.99948
meer	veel	VNW(onbep,grad,stan,vrij,zonder,comp)	0.625
zuchten	zuchten	WW(inf,vrij,zonder)	0.714286
dan	dan	BW()	0.5
schoppen	schoppen	WW(inf,vrij,zonder)	0.772727
zand	zand	N(soort,ev,basis,onz,stan)	0.999486
,	,	LET()	1.0
het	het	LID(bep,stan,evon)	0.997424
graf	graf	N(soort,ev,basis,onz,stan)	0.997809
dicht	dicht	ADJ(vrij,basis,zonder)	0.995289
te	te	VZ(init)	0.999976
maken	maken	WW(inf,vrij,zonder)	0.926702
,	,	LET()	1.0
maar	maar	VG(neven)	0.993548
nauwelijks	nauwelijks	BW()	0.998044
had	hebben	WW(pv,verl,ev)	0.999596
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.974567
gezicht	gezicht	N(soort,ev,basis,onz,stan)	0.995215
bedekt	bedekken	WW(vd,vrij,zonder)	0.875
,	,	LET()	1.0
of	of	VG(neven)	0.8
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
ging	gaan	WW(pv,verl,ev)	0.999846
weer	weer	BW()	0.970921
in	in	VZ(init)	0.99763
het	het	LID(bep,stan,evon)	0.999789
graf	graf	N(soort,ev,basis,onz,stan)	0.999486
,	,	LET()	1.0
om	om	VZ(init)	0.999447
het	het	VNW(pers,pron,stan,red,3,ev,onz)	0.9
nog	nog	BW()	0.99993
eenmaal	eenmaal	BW()	0.987013
te	te	VZ(init)	0.999976
zien	zien	WW(inf,vrij,zonder)	0.893536
en	en	VG(neven)	0.999888
nog	nog	BW()	0.99993
eenmaal	eenmaal	BW()	0.987013
te	te	VZ(init)	0.907459
kussen	kussen	WW(inf,vrij,zonder)	0.75
.	.	LET()	1.0
</sentence>
<sentence id="108">
Zo	zo	BW()	0.99845
ging	gaan	WW(pv,verl,ev)	0.999846
het	het	VNW(pers,pron,stan,red,3,ev,onz)	0.975309
de	de	LID(bep,stan,rest)	0.999844
hele	heel	ADJ(prenom,basis,met-e,stan)	0.999437
dag	dag	N(soort,ev,basis,zijd,stan)	0.999163
door	door	VZ(fin)	0.8
,	,	LET()	1.0
tot	tot	VZ(init)	0.998379
ik	ik	VNW(pers,pron,nomin,vol,1,ev)	0.999857
op_het_laatst	op_het_laat	VZ(init)_LID(bep,stan,evon)_ADJ(nom,sup,zonder,zonder-n)	0.986195
de	de	LID(bep,stan,rest)	0.999665
taak	taak	N(soort,ev,basis,zijd,stan)	0.997691
volbracht	volbrengen	WW(vd,vrij,zonder)	0.941176
had	hebben	WW(pv,verl,ev)	0.999771
en	en	VG(neven)	0.999106
op	op	VZ(init)	0.998291
